
# Development Desktop 2.0
# Data Export for Sensor : BMX055
# Accelerometer Sensor Mode: Normal, Bandwidth: 500 Hz, Range: 2g
# Magnetometer Sensor Mode : Suspend, Data Output Rate: 10 Hz, Axis Remapped
# Gyroscope Sensor Mode: Normal, Bandwidth: 116Hz fs -> 1KHz, Range: 250°/s
# Start: 24.06.2014 18:36:38
# Time Stamp , Accel X-axis - LSB, Accel Y-axis - LSB, Accel Z-axis - LSB, Mag Field X-axis - LSB, Mag Field Y-axis - LSB, Mag Field Z-axis - LSB, Gyro X-axis - Raw, Gyro Y-axis - Raw, Gyro Z-axis - Raw, 
18:36:38.3728663,    985,0000,    -34,0000,   -223,0000,            ,            ,            ,    -12,0000,      7,0000,      4,0000,
18:36:38.3728663,    992,0000,    -33,0000,   -219,0000,            ,            ,            ,    -12,0000,      6,0000,     19,0000,
18:36:38.3728663,    988,0000,    -29,0000,   -221,0000,            ,            ,            ,    -23,0000,     13,0000,     28,0000,
18:36:38.3728663,    984,0000,    -28,0000,   -225,0000,            ,            ,            ,    -15,0000,     15,0000,      0,0000,
18:36:38.3728663,    992,0000,    -36,0000,   -225,0000,            ,            ,            ,    -30,0000,     11,0000,    -20,0000,
18:36:38.3728663,    987,0000,    -34,0000,   -226,0000,            ,            ,            ,    -44,0000,    -21,0000,     -9,0000,
18:36:38.3728663,    994,0000,    -29,0000,   -222,0000,            ,            ,            ,    -84,0000,    -46,0000,     -4,0000,
18:36:38.3728663,    992,0000,    -33,0000,   -221,0000,            ,            ,            ,    -55,0000,    -36,0000,     29,0000,
18:36:38.3728663,    993,0000,    -28,0000,   -221,0000,            ,            ,            ,    -55,0000,    -36,0000,     29,0000,
18:36:38.3728663,    992,0000,    -31,0000,   -229,0000,            ,            ,            ,    -31,0000,    -39,0000,     41,0000,
18:36:38.3728663,    985,0000,    -29,0000,   -222,0000,            ,            ,            ,    -23,0000,    -45,0000,     48,0000,
18:36:38.3728663,    989,0000,    -34,0000,   -218,0000,            ,            ,            ,    -11,0000,    -21,0000,     -1,0000,
18:36:38.3728663,    988,0000,    -31,0000,   -222,0000,            ,            ,            ,     27,0000,      3,0000,    -25,0000,
18:36:38.3728663,    995,0000,    -38,0000,   -224,0000,            ,            ,            ,     22,0000,      6,0000,      1,0000,
18:36:38.3728663,    990,0000,    -30,0000,   -222,0000,            ,            ,            ,     13,0000,    -49,0000,     25,0000,
18:36:38.3728663,    989,0000,    -39,0000,   -223,0000,            ,            ,            ,    -26,0000,    -75,0000,     23,0000,
18:36:38.4041167,    992,0000,    -33,0000,   -224,0000,            ,            ,            ,    -43,0000,    -89,0000,    -17,0000,
18:36:38.4041167,    988,0000,    -33,0000,   -225,0000,            ,            ,            ,    -67,0000,    -51,0000,    -31,0000,
18:36:38.4041167,    989,0000,    -32,0000,   -218,0000,            ,            ,            ,    -37,0000,    -26,0000,    -22,0000,
18:36:38.4041167,    988,0000,    -32,0000,   -224,0000,            ,            ,            ,    -18,0000,    -13,0000,    -13,0000,
18:36:38.4041167,    988,0000,    -35,0000,   -220,0000,            ,            ,            ,      1,0000,      9,0000,     -5,0000,
18:36:38.4041167,    989,0000,    -37,0000,   -221,0000,            ,            ,            ,    -21,0000,     27,0000,      9,0000,
18:36:38.4041167,    989,0000,    -34,0000,   -218,0000,            ,            ,            ,    -25,0000,     36,0000,      5,0000,
18:36:38.4041167,    989,0000,    -29,0000,   -224,0000,            ,            ,            ,    -22,0000,      5,0000,      7,0000,
18:36:38.4041167,    983,0000,    -31,0000,   -225,0000,            ,            ,            ,    -29,0000,    -19,0000,     14,0000,
18:36:38.4041167,    988,0000,    -32,0000,   -221,0000,            ,            ,            ,    -22,0000,    -26,0000,     43,0000,
18:36:38.4041167,    991,0000,    -30,0000,   -226,0000,            ,            ,            ,     -8,0000,     -9,0000,     32,0000,
18:36:38.4041167,    990,0000,    -34,0000,   -226,0000,            ,            ,            ,     -7,0000,    -31,0000,     10,0000,
18:36:38.4041167,    987,0000,    -34,0000,   -223,0000,            ,            ,            ,     -9,0000,    -40,0000,    -18,0000,
18:36:38.4041167,    988,0000,    -30,0000,   -222,0000,            ,            ,            ,    -36,0000,    -44,0000,     -7,0000,
18:36:38.4041167,    995,0000,    -27,0000,   -213,0000,            ,            ,            ,    -35,0000,     -1,0000,     -4,0000,
18:36:38.4041167,    990,0000,    -30,0000,   -219,0000,            ,            ,            ,    -26,0000,      8,0000,     23,0000,
18:36:38.4041167,    992,0000,    -31,0000,   -221,0000,            ,            ,            ,    -11,0000,     18,0000,     31,0000,
18:36:38.4041167,    995,0000,    -33,0000,   -225,0000,            ,            ,            ,     -7,0000,    -33,0000,     57,0000,
18:36:38.4041167,    994,0000,    -29,0000,   -227,0000,            ,            ,            ,    -18,0000,    -59,0000,     60,0000,
18:36:38.4041167,    990,0000,    -31,0000,   -219,0000,            ,            ,            ,    -19,0000,   -107,0000,     57,0000,
18:36:38.4041167,    989,0000,    -36,0000,   -223,0000,            ,            ,            ,    -17,0000,    -66,0000,     18,0000,
18:36:38.4041167,    993,0000,    -28,0000,   -223,0000,            ,            ,            ,    -13,0000,    -15,0000,     -2,0000,
18:36:38.4041167,    991,0000,    -35,0000,   -222,0000,            ,            ,            ,    -15,0000,     42,0000,     -9,0000,
